tanggal,lokasi,nilai_spi
2016-05,"107.6638,-6.806",-0.3628775098263154
2016-06,"107.6638,-6.806",0.0875463621065818
2016-08,"107.6638,-6.806",0.3833999360612292
2017-07,"107.6638,-6.806",-0.2953986282765135
2018-04,"107.6638,-6.806",-0.0346402145403265
2018-06,"107.6638,-6.806",-0.2516729762723652
2018-07,"107.6638,-6.806",-0.3796624860495682
2018-09,"107.6638,-6.806",-0.8961326055073807
2018-10,"107.6638,-6.806",-0.8431968507585992
2018-11,"107.6638,-6.806",0.2186072296411454
2018-12,"107.6638,-6.806",0.9103761314943832
2019-04,"107.6638,-6.806",1.5244712230266768
2019-05,"107.6638,-6.806",0.7636196683783619
2019-06,"107.6638,-6.806",0.0921454575305749
2019-07,"107.6638,-6.806",-0.6788686716218688
2019-08,"107.6638,-6.806",-0.970708000977737
2019-09,"107.6638,-6.806",-1.0728010064274642
2019-10,"107.6638,-6.806",-1.03986199571314
2020-04,"107.6638,-6.806",-0.3629269095352586
2020-05,"107.6638,-6.806",0.511148437169068
2020-06,"107.6638,-6.806",0.5577805390827721
2020-07,"107.6638,-6.806",0.0518625018206562
2020-08,"107.6638,-6.806",-0.6829808190430363
2020-09,"107.6638,-6.806",-0.5149897317221853
2020-10,"107.6638,-6.806",-0.0286055954620095
2020-11,"107.6638,-6.806",0.7079125995964258
2021-04,"107.6638,-6.806",1.333362866997212
2021-05,"107.6638,-6.806",1.0537817426757865
2021-07,"107.6638,-6.806",0.1913706383726641
2021-08,"107.6638,-6.806",-0.2048940791787118
2022-07,"107.6638,-6.806",-0.4690426126172514
2022-08,"107.6638,-6.806",-0.3480629813260898
2022-09,"107.6638,-6.806",-0.0840718550508409
2013-08,"107.6983,-6.806",-0.2235920460280702
2013-09,"107.6983,-6.806",-0.4830879266291152
2014-01,"107.6983,-6.806",0.0300004141672854
2014-04,"107.6983,-6.806",0.8547562048327384
2014-06,"107.6983,-6.806",1.0019098211653643
2014-08,"107.6983,-6.806",0.0780745560486922
2014-09,"107.6983,-6.806",-0.7832497565790347
2015-01,"107.6983,-6.806",-0.4749032713100283
2015-03,"107.6983,-6.806",0.1890503670557436
2015-05,"107.6983,-6.806",0.4294224266047915
2015-06,"107.6983,-6.806",-0.1025828149177516
2015-08,"107.6983,-6.806",-0.7806646555311255
2015-09,"107.6983,-6.806",-1.011927581045915
2015-10,"107.6983,-6.806",-0.9937210649329402
2016-01,"107.6983,-6.806",-0.6093873292886495
2016-02,"107.6983,-6.806",0.1520055617227076
2016-05,"107.6983,-6.806",0.7725734948806847
2016-06,"107.6983,-6.806",0.8232410507347472
2016-08,"107.6983,-6.806",0.3725686738388915
2017-04,"107.6983,-6.806",0.6230423362025038
2017-06,"107.6983,-6.806",0.4983416570987606
2017-07,"107.6983,-6.806",0.3023303653904193
2017-11,"107.6983,-6.806",0.884970019532686
2018-05,"107.6983,-6.806",0.9164551564445732
2018-06,"107.6983,-6.806",0.9066075314235406
2018-07,"107.6983,-6.806",-0.5809686363204204
2018-09,"107.6983,-6.806",-0.8631524830083097
2018-10,"107.6983,-6.806",-0.8120292563832552
2018-12,"107.6983,-6.806",-0.0712843019522608
2019-05,"107.6983,-6.806",0.1467012417428578
2019-07,"107.6983,-6.806",-0.0048448646669133
2019-08,"107.6983,-6.806",-0.7367886599037119
2019-09,"107.6983,-6.806",-1.0337717315783193
2019-10,"107.6983,-6.806",-1.001960557494847
2020-05,"107.6983,-6.806",-0.1729500452001168
2020-06,"107.6983,-6.806",-0.0764316290026023
2020-07,"107.6983,-6.806",0.0523831307063445
2020-08,"107.6983,-6.806",-0.6572990454467581
2020-09,"107.6983,-6.806",-0.4950599979664561
2020-10,"107.6983,-6.806",-0.025329726945191
2021-04,"107.6983,-6.806",0.4441416425913121
2021-05,"107.6983,-6.806",0.7611403568660629
2021-06,"107.6983,-6.806",0.3696812834410284
2021-08,"107.6983,-6.806",-0.0130152711850963
2022-07,"107.6983,-6.806",-0.2681193195119994
2022-09,"107.6983,-6.806",-0.0504967349476043
2022-10,"107.6983,-6.806",0.5581324044908854
2013-09,"107.6036,-6.806",-0.6196349444224708
2014-02,"107.6036,-6.806",-0.1684814911425379
2014-04,"107.6036,-6.806",0.7558564668239073
2014-05,"107.6036,-6.806",1.1981511392747044
2014-06,"107.6036,-6.806",0.6213422176221407
2014-07,"107.6036,-6.806",0.0408494085248932
2014-08,"107.6036,-6.806",-0.4817285012394556
2014-09,"107.6036,-6.806",-0.7313910930406371
2015-05,"107.6036,-6.806",-0.8377972334197321
2015-06,"107.6036,-6.806",-0.8543303567268385
2015-07,"107.6036,-6.806",-0.8494126570624472
2015-08,"107.6036,-6.806",-1.1103424340486692
2015-10,"107.6036,-6.806",-1.0832030258806111
2015-11,"107.6036,-6.806",-0.3802757877699131
2016-01,"107.6036,-6.806",0.0268669900435779
2016-02,"107.6036,-6.806",0.7600721265138941
2016-05,"107.6036,-6.806",0.794696835334663
2016-08,"107.6036,-6.806",0.6539101234017616
2016-09,"107.6036,-6.806",0.8745535341179513
2017-01,"107.6036,-6.806",0.7141427550576015
2017-03,"107.6036,-6.806",1.1644364022877591
2017-05,"107.6036,-6.806",0.8941709619934749
2017-06,"107.6036,-6.806",0.6661962595226522
2017-07,"107.6036,-6.806",0.0581590380647168
2017-08,"107.6036,-6.806",-0.6431857537383538
2017-12,"107.6036,-6.806",-0.1135564285218007
2018-04,"107.6036,-6.806",0.4003311851863443
2018-05,"107.6036,-6.806",0.7653194614992296
2018-06,"107.6036,-6.806",-0.0080688878599496
2018-07,"107.6036,-6.806",-0.6444779770956246
2018-08,"107.6036,-6.806",-1.0240692657451735
2018-09,"107.6036,-6.806",-1.0748292746313708
2018-12,"107.6036,-6.806",-0.2842145870342056
2019-05,"107.6036,-6.806",0.0384524473153104
2019-07,"107.6036,-6.806",-0.0135642823538144
2019-08,"107.6036,-6.806",-0.8001686010920226
2019-09,"107.6036,-6.806",-1.143272154167513
2019-10,"107.6036,-6.806",-1.0809749123233572
2020-05,"107.6036,-6.806",-0.1054101096419478
2020-06,"107.6036,-6.806",0.0034562959791203
2020-07,"107.6036,-6.806",0.1111257970480838
2020-09,"107.6036,-6.806",-0.5844652261186194
2021-04,"107.6036,-6.806",0.7599519768344793
2021-05,"107.6036,-6.806",1.1318392388655083
2021-07,"107.6036,-6.806",0.2297902563696158
2021-08,"107.6036,-6.806",-0.2402087567282298
2021-10,"107.6036,-6.806",0.0170215984310435
2022-01,"107.6036,-6.806",0.3965812029276276
2022-03,"107.6036,-6.806",1.0773456814411475
2022-07,"107.6036,-6.806",0.5007952569923987
2022-08,"107.6036,-6.806",0.2638344708184169
2022-09,"107.6036,-6.806",-0.0781674305171764
2013-09,"107.6919,-6.8059",-0.4064919339862043
2014-04,"107.6919,-6.8059",0.0741493242123436
2014-06,"107.6919,-6.8059",0.3047033918929939
2014-08,"107.6919,-6.8059",0.2308713866803971
2014-09,"107.6919,-6.8059",-0.7474130514517257
2015-01,"107.6919,-6.8059",-0.3971958757967976
2015-03,"107.6919,-6.8059",0.3569167186484188
2015-05,"107.6919,-6.8059",0.6299291505176636
2015-06,"107.6919,-6.8059",0.0256823631508588
2015-07,"107.6919,-6.8059",-0.7506398484044993
2015-08,"107.6919,-6.8059",-1.0085784628636838
2015-09,"107.6919,-6.8059",-1.0162910456469172
2015-11,"107.6919,-6.8059",-0.3074201095639281
2016-01,"107.6919,-6.8059",0.1291027043375301
2016-02,"107.6919,-6.8059",0.9938859290307048
2016-06,"107.6919,-6.8059",0.7852484944487277
2016-08,"107.6919,-6.8059",0.6969115123204939
2016-09,"107.6919,-6.8059",0.8042787439778638
2017-04,"107.6919,-6.8059",1.3231930511361314
2017-07,"107.6919,-6.8059",0.4855791259411565
2018-06,"107.6919,-6.8059",-0.4130326328201782
2018-07,"107.6919,-6.8059",-0.7803031967631614
2018-09,"107.6919,-6.8059",-0.8381658523236927
2018-10,"107.6919,-6.8059",-0.7801005495089922
2018-12,"107.6919,-6.8059",0.0612309337901853
2019-05,"107.6919,-6.8059",0.3088169615015315
2019-07,"107.6919,-6.8059",0.1366922514629896
2019-08,"107.6919,-6.8059",-0.6946429540683661
2019-09,"107.6919,-6.8059",-1.0319536663616076
2019-10,"107.6919,-6.8059",-0.9958228198171382
2020-05,"107.6919,-6.8059",-0.0542401066209311
2020-06,"107.6919,-6.8059",0.055384645838597
2020-07,"107.6919,-6.8059",0.2016912959324943
2020-08,"107.6919,-6.8059",-0.604359362073709
2021-04,"107.6919,-6.8059",-0.0280389364774421
2021-05,"107.6919,-6.8059",0.4211191872672643
2021-06,"107.6919,-6.8059",0.5620756953016691
2021-07,"107.6919,-6.8059",-0.0375469033010953
2021-08,"107.6919,-6.8059",-0.440203752635418
2022-07,"107.6919,-6.8059",-0.369690246677125
2022-08,"107.6919,-6.8059",-0.2369875212948295
2022-09,"107.6919,-6.8059",0.0525847113164183
2022-10,"107.6919,-6.8059",0.6309482789157368
2013-08,"107.6077,-6.8058",-0.2626064209534374
2013-09,"107.6077,-6.8058",-0.5222121305545976
2014-04,"107.6077,-6.8058",-0.0161238481087284
2014-05,"107.6077,-6.8058",0.5078396036468652
2014-06,"107.6077,-6.8058",0.6419273960919013
2014-07,"107.6077,-6.8058",0.0620700348036406
2014-08,"107.6077,-6.8058",-0.4599358248291983
2014-09,"107.6077,-6.8058",-0.7093251185904046
2015-05,"107.6077,-6.8058",-0.8156147794064337
2015-06,"107.6077,-6.8058",-0.8321298044066936
2015-07,"107.6077,-6.8058",-0.8272174879984391
2015-08,"107.6077,-6.8058",-1.0878616331000162
2015-10,"107.6077,-6.8058",-1.060751933616006
2015-11,"107.6077,-6.8058",-0.3585941685570573
2016-02,"107.6077,-6.8058",0.4098256710411458
2016-05,"107.6077,-6.8058",1.1057817366117029
2016-06,"107.6077,-6.8058",0.8939591102368195
2016-08,"107.6077,-6.8058",0.3916037646412745
2016-09,"107.6077,-6.8058",0.6484520972860116
2017-01,"107.6077,-6.8058",0.734626347603709
2017-05,"107.6077,-6.8058",1.1874139833465365
2017-06,"107.6077,-6.8058",0.5426053229355197
2017-07,"107.6077,-6.8058",0.0793607160188802
2018-04,"107.6077,-6.8058",-0.0176727402832296
2018-06,"107.6077,-6.8058",-0.2611649288417026
2018-07,"107.6077,-6.8058",-0.3835522838393004
2018-08,"107.6077,-6.8058",-1.001682905407866
2018-09,"107.6077,-6.8058",-1.052387348857377
2018-12,"107.6077,-6.8058",-0.2626381230938691
2019-05,"107.6077,-6.8058",0.0596756974745348
2019-07,"107.6077,-6.8058",0.0077159089360852
2019-08,"107.6077,-6.8058",-0.7780273379971869
2019-09,"107.6077,-6.8058",-1.1207553060565658
2019-10,"107.6077,-6.8058",-1.0585262591068436
2020-05,"107.6077,-6.8058",-0.0840293775205335
2020-06,"107.6077,-6.8058",0.0247178553599941
2020-07,"107.6077,-6.8058",0.1322694939033987
2020-09,"107.6077,-6.8058",-0.5625600869427536
2020-11,"107.6077,-6.8058",0.2181077692198492
2021-04,"107.6077,-6.8058",1.3832948954098618
2021-05,"107.6077,-6.8058",1.1518655917847032
2021-07,"107.6077,-6.8058",0.250804054853239
2021-08,"107.6077,-6.8058",-0.2186804646308728
2021-10,"107.6077,-6.8058",0.038268308288226
2022-03,"107.6077,-6.8058",0.8442921901936167
2022-07,"107.6077,-6.8058",0.987550095675776
2022-08,"107.6077,-6.8058",0.2848110021367262
2022-09,"107.6077,-6.8058",-0.0568165201273831
2013-08,"107.6094,-6.8057",-0.223358719001486
2013-09,"107.6094,-6.8057",-0.4820207193691598
2014-04,"107.6094,-6.8057",0.0222278493591751
2014-05,"107.6094,-6.8057",0.5442866082318935
2014-06,"107.6094,-6.8057",0.6778869696107076
2014-07,"107.6094,-6.8057",0.1001374847123518
2014-08,"107.6094,-6.8057",-0.4199707982052973
2014-09,"107.6094,-6.8057",-0.6684535210762997
2015-05,"107.6094,-6.8057",-0.7743568015831657
2015-06,"107.6094,-6.8057",-0.7908117917652085
2015-07,"107.6094,-6.8057",-0.7859173324308967
2015-08,"107.6094,-6.8057",-1.045613993416025
2015-10,"107.6094,-6.8057",-1.0186028421255786
2015-11,"107.6094,-6.8057",-0.3189975354361641
2016-02,"107.6094,-6.8057",0.4466289723091416
2016-05,"107.6094,-6.8057",1.1400551237025844
2016-06,"107.6094,-6.8057",0.92900250723495
2016-08,"107.6094,-6.8057",0.4284733055206706
2016-09,"107.6094,-6.8057",0.6843879524483454
2017-01,"107.6094,-6.8057",0.7702489452655105
2017-05,"107.6094,-6.8057",1.2213906238631136
2017-06,"107.6094,-6.8057",0.5789259484422452
2017-07,"107.6094,-6.8057",0.1173653114721128
2017-08,"107.6094,-6.8057",-0.5806650273197103
2018-04,"107.6094,-6.8057",-0.3038692810222304
2018-06,"107.6094,-6.8057",-0.311813025999479
2018-07,"107.6094,-6.8057",-0.3438649238854788
2018-08,"107.6094,-6.8057",-0.9597485395003958
2018-09,"107.6094,-6.8057",-1.010268664001238
2018-12,"107.6094,-6.8057",-0.2233903058994499
2019-05,"107.6094,-6.8057",0.0977518511912208
2019-07,"107.6094,-6.8057",0.0459809449862495
2019-08,"107.6094,-6.8057",-0.7369059966738463
2019-09,"107.6094,-6.8057",-1.0783880924890108
2019-10,"107.6094,-6.8057",-1.0163852583074429
2020-05,"107.6094,-6.8057",-0.0454308323418875
2020-06,"107.6094,-6.8057",0.0629210865528918
2020-07,"107.6094,-6.8057",0.1700817572915977
2020-09,"107.6094,-6.8057",-0.5222220043337393
2021-04,"107.6094,-6.8057",0.8158416793535428
2021-05,"107.6094,-6.8057",1.1859714565213644
2021-07,"107.6094,-6.8057",0.2881854257166648
2021-10,"107.6094,-6.8057",0.5369704302205005
2022-03,"107.6094,-6.8057",0.7539695664233295
2022-08,"107.6094,-6.8057",0.8958944835659224
2022-09,"107.6094,-6.8057",0.5164932473631211
2013-07,"107.646,-6.8057",1.0635933670233688
2013-08,"107.646,-6.8057",-0.3112407712077134
2013-09,"107.646,-6.8057",-0.5496880869979301
2013-10,"107.646,-6.8057",-0.5959816695615408
2014-02,"107.646,-6.8057",0.1318528751165541
2014-04,"107.646,-6.8057",0.9044687171093544
2014-05,"107.646,-6.8057",1.048789565174154
2014-06,"107.646,-6.8057",0.5195716983920546
2014-07,"107.646,-6.8057",-0.0130261075375798
2014-08,"107.646,-6.8057",-0.492487426964812
2014-09,"107.646,-6.8057",-0.7215509856035537
2014-10,"107.646,-6.8057",-0.9745628299869472
2015-03,"107.646,-6.8057",-0.3471859655893755
2015-05,"107.646,-6.8057",-0.0988905723722029
2015-06,"107.646,-6.8057",-0.1747250500127347
2015-07,"107.646,-6.8057",-0.829834886911743
2015-08,"107.646,-6.8057",-1.0692360035951531
2015-10,"107.646,-6.8057",-1.0443357998062115
2015-11,"107.646,-6.8057",-0.399405321979711
2016-02,"107.646,-6.8057",0.3063867364216179
2016-05,"107.646,-6.8057",0.9456209658928092
2016-06,"107.646,-6.8057",0.7510623147740696
2016-08,"107.646,-6.8057",0.2896499524876081
2016-09,"107.646,-6.8057",0.5255646231565332
2017-01,"107.646,-6.8057",0.6047154966487137
2017-06,"107.646,-6.8057",0.6763110942556654
2017-07,"107.646,-6.8057",-0.1322684935592105
2018-03,"107.646,-6.8057",0.0307794635802091
2018-04,"107.646,-6.8057",0.2859433555819985
2018-06,"107.646,-6.8057",0.2786204219293764
2018-07,"107.646,-6.8057",-0.4223293000593021
2018-09,"107.646,-6.8057",-0.9477121996653544
2018-10,"107.646,-6.8057",-0.8634227081907191
2018-11,"107.646,-6.8057",0.1292879865833904
2018-12,"107.646,-6.8057",0.7961533680777542
2019-05,"107.646,-6.8057",0.9189677185942504
2019-06,"107.646,-6.8057",0.0103275258030601
2019-07,"107.646,-6.8057",-0.7042628156895069
2019-08,"107.646,-6.8057",-1.0127767770491791
2019-09,"107.646,-6.8057",-1.0994487752442077
2020-05,"107.646,-6.8057",-0.211488604567949
2020-06,"107.646,-6.8057",-0.117885472156275
2020-07,"107.646,-6.8057",0.0514519527407508
2020-11,"107.646,-6.8057",-0.0329764801221708
2021-04,"107.646,-6.8057",1.2005162373163367
2021-05,"107.646,-6.8057",0.9879488930564648
2021-06,"107.646,-6.8057",0.3478209107280793
2021-07,"107.646,-6.8057",-0.1991346475612383
2021-08,"107.646,-6.8057",-0.6236905147936037
2021-09,"107.646,-6.8057",-0.5738927737336228
2022-07,"107.646,-6.8057",-0.3265756963067042
2022-08,"107.646,-6.8057",-0.3114773310699434
2013-11,"107.7134,-6.8056",0.1295003700226249
2014-01,"107.7134,-6.8056",0.7293756187196676
2014-04,"107.7134,-6.8056",1.574679845453187
2014-06,"107.7134,-6.8056",1.1282722942981964
2014-08,"107.7134,-6.8056",0.0484748121080804
2014-09,"107.7134,-6.8056",-0.8584992592994145
2015-03,"107.7134,-6.8056",0.3005374391721491
2015-05,"107.7134,-6.8056",0.5564754648041407
2015-06,"107.7134,-6.8056",-0.0844914767903997
2015-08,"107.7134,-6.8056",-0.8699257942509651
2015-10,"107.7134,-6.8056",-1.0932255799425596
2016-02,"107.7134,-6.8056",-0.162181655841526
2016-06,"107.7134,-6.8056",0.345251820182827
2016-07,"107.7134,-6.8056",0.8091631846617907
2017-07,"107.7134,-6.8056",-0.165275148280406
2018-04,"107.7134,-6.8056",-0.0452577893507673
2018-05,"107.7134,-6.8056",-0.0588726769348732
2018-06,"107.7134,-6.8056",-0.0607661054494758
2018-07,"107.7134,-6.8056",-0.6716028286275997
2018-08,"107.7134,-6.8056",-1.0193206279567382
2018-12,"107.7134,-6.8056",-0.352124277246975
2019-05,"107.7134,-6.8056",-0.0445301485738166
2019-07,"107.7134,-6.8056",-0.0315714311794083
2019-08,"107.7134,-6.8056",-0.8168386440421469
2019-09,"107.7134,-6.8056",-1.1358004346371724
2019-10,"107.7134,-6.8056",-1.1113948224809076
2019-11,"107.7134,-6.8056",-0.6001569432971923
2020-05,"107.7134,-6.8056",0.3179288584063022
2020-07,"107.7134,-6.8056",0.4770943920830899
2020-08,"107.7134,-6.8056",0.0932818939977608
2020-09,"107.7134,-6.8056",-0.5541692985056282
2021-04,"107.7134,-6.8056",0.7469547939922997
2021-05,"107.7134,-6.8056",1.0873584830840224
2021-06,"107.7134,-6.8056",0.3469526312888874
2021-08,"107.7134,-6.8056",-0.0233577570478435
2022-07,"107.7134,-6.8056",-0.259233550505309
2022-09,"107.7134,-6.8056",-0.0745253556501503
2022-10,"107.7134,-6.8056",0.5060377466780093
2013-08,"107.592,-6.8056",-0.2772227652637881
2013-09,"107.592,-6.8056",-0.5096916327848565
2013-10,"107.592,-6.8056",-0.5117876205416921
2014-02,"107.592,-6.8056",0.2118443721561179
2014-04,"107.592,-6.8056",1.012588985360128
2014-06,"107.592,-6.8056",0.7946147412328942
2014-07,"107.592,-6.8056",0.4408243206956543
2014-08,"107.592,-6.8056",-0.4776405321415259
2014-09,"107.592,-6.8056",-0.7030744972901917
2015-05,"107.592,-6.8056",-0.8217481287925714
2015-06,"107.592,-6.8056",-0.8140625384014163
2015-07,"107.592,-6.8056",-0.814241559018679
2015-08,"107.592,-6.8056",-1.0869311167425542
2015-10,"107.592,-6.8056",-1.050199940908202
2015-11,"107.592,-6.8056",-0.429127251220231
2016-02,"107.592,-6.8056",0.3022572564499823
2016-06,"107.592,-6.8056",0.6952752187958737
2016-08,"107.592,-6.8056",0.2842727047392239
2016-09,"107.592,-6.8056",0.6296304371927648
2017-01,"107.592,-6.8056",0.7004691102129282
2017-03,"107.592,-6.8056",1.1544774377280815
2017-05,"107.592,-6.8056",0.7946787258392157
2017-07,"107.592,-6.8056",0.1076853088374776
2017-08,"107.592,-6.8056",-0.6004227345888741
2017-12,"107.592,-6.8056",-0.1038113352365249
2018-04,"107.592,-6.8056",0.4060477073922511
2018-06,"107.592,-6.8056",0.4927664819425074
2018-07,"107.592,-6.8056",-0.3821816193615907
2018-09,"107.592,-6.8056",-0.9613862867196596
2018-10,"107.592,-6.8056",-0.8495520986486107
2018-12,"107.592,-6.8056",-0.0878986204805663
2019-05,"107.592,-6.8056",0.2019445109208782
2019-07,"107.592,-6.8056",0.0035159532546128
2019-08,"107.592,-6.8056",-0.7596207950156927
2019-09,"107.592,-6.8056",-1.1153088615132818
2019-10,"107.592,-6.8056",-1.0460418910252036
2020-05,"107.592,-6.8056",-0.019580145711454
2020-06,"107.592,-6.8056",0.0855643242073656
2020-07,"107.592,-6.8056",0.188745760367231
2020-08,"107.592,-6.8056",-0.7518356119501416
2021-04,"107.592,-6.8056",0.5445697547418396
2021-05,"107.592,-6.8056",1.2187454690564985
2021-07,"107.592,-6.8056",0.3398701183330719
2021-10,"107.592,-6.8056",0.6685288953439328
2022-01,"107.592,-6.8056",0.3040241978450164
2022-03,"107.592,-6.8056",1.0295501674144667
2022-07,"107.592,-6.8056",0.3989680209697789
2022-08,"107.592,-6.8056",0.1467076074684998
2022-09,"107.592,-6.8056",-0.0378356609673601
2013-07,"107.6522,-6.8056",0.9823490063990836
2013-08,"107.6522,-6.8056",-0.3223004853763012
2013-09,"107.6522,-6.8056",-0.5958058906268293
2014-02,"107.6522,-6.8056",-0.2054615868465684
2014-04,"107.6522,-6.8056",0.6638206778128808
2014-06,"107.6522,-6.8056",0.8189187447876424
2014-07,"107.6522,-6.8056",0.3334362181505413
2014-08,"107.6522,-6.8056",-0.5455097129495505
2014-09,"107.6522,-6.8056",-0.798001247504093
2015-03,"107.6522,-6.8056",-0.4359863221086061
2015-04,"107.6522,-6.8056",0.1492717277051632
2015-05,"107.6522,-6.8056",0.4026208652929823
2015-06,"107.6522,-6.8056",-0.3092990347461435
2015-07,"107.6522,-6.8056",-0.9151670886629676
2015-08,"107.6522,-6.8056",-1.154528077012132
2015-10,"107.6522,-6.8056",-1.1353386372563032
2015-11,"107.6522,-6.8056",-0.4775230239229588
2016-02,"107.6522,-6.8056",0.3205883026310091
2016-05,"107.6522,-6.8056",0.9746591250684564
2016-06,"107.6522,-6.8056",0.7810484760662363
2016-08,"107.6522,-6.8056",0.30604544020832
2016-09,"107.6522,-6.8056",0.5277609190550382
2017-01,"107.6522,-6.8056",0.6713146640673738
2017-06,"107.6522,-6.8056",0.6752593290710477
2017-07,"107.6522,-6.8056",-0.1059714255321252
2018-03,"107.6522,-6.8056",0.096384524174983
2018-04,"107.6522,-6.8056",0.3578655295602598
2018-05,"107.6522,-6.8056",0.6015885785548698
2018-06,"107.6522,-6.8056",-0.0966714514562695
2018-07,"107.6522,-6.8056",-0.6989709316607096
2018-09,"107.6522,-6.8056",-0.9963891687624404
2018-10,"107.6522,-6.8056",-0.9425059287533356
2018-12,"107.6522,-6.8056",-0.1617700323696409
2019-04,"107.6522,-6.8056",0.5605157649441266
2019-05,"107.6522,-6.8056",0.6930706406587442
2019-06,"107.6522,-6.8056",0.009577862767098
2019-07,"107.6522,-6.8056",-0.7752364762121412
2019-08,"107.6522,-6.8056",-1.0722993725929737
2019-09,"107.6522,-6.8056",-1.176219717962662
2020-04,"107.6522,-6.8056",-0.4919486459641904
2020-05,"107.6522,-6.8056",0.3818180419575789
2020-06,"107.6522,-6.8056",0.4835472427259938
2020-07,"107.6522,-6.8056",-0.0314261085769329
2021-04,"107.6522,-6.8056",0.5716180502290464
2021-05,"107.6522,-6.8056",0.9884262611671628
2021-06,"107.6522,-6.8056",0.3030021669237696
2021-07,"107.6522,-6.8056",-0.2534335499190964
2021-08,"107.6522,-6.8056",-0.6270896681559998
2021-09,"107.6522,-6.8056",-0.599488951362726
2022-05,"107.6522,-6.8056",0.1440860279849297
2022-07,"107.6522,-6.8056",0.2488656771345663
2022-08,"107.6522,-6.8056",0.1519868651060855
2022-09,"107.6522,-6.8056",-0.1697935241649537
2013-09,"107.5974,-6.8055",-0.5939774709541855
2013-10,"107.5974,-6.8055",-0.5120344773969473
2014-02,"107.5974,-6.8055",0.1934906300584232
2014-04,"107.5974,-6.8055",0.9741988283912054
2014-06,"107.5974,-6.8055",0.7616787856592208
2014-07,"107.5974,-6.8055",0.4167409899494978
2014-08,"107.5974,-6.8055",-0.4787418252534204
2014-09,"107.5974,-6.8055",-0.6985349301611272
2014-10,"107.5974,-6.8055",-0.9698383770637176
2015-05,"107.5974,-6.8055",-0.7181458303376154
2015-06,"107.5974,-6.8055",-0.701708991678694
2015-07,"107.5974,-6.8055",-0.8069203442430635
2015-08,"107.5974,-6.8055",-1.072786601479477
2015-10,"107.5974,-6.8055",-1.0369745215286177
2015-11,"107.5974,-6.8055",-0.4314424547441033
2016-02,"107.5974,-6.8055",0.2816411824807466
2016-05,"107.5974,-6.8055",1.0180506130558424
2016-06,"107.5974,-6.8055",0.8481257829979995
2016-08,"107.5974,-6.8055",0.3449115079384481
2016-09,"107.5974,-6.8055",0.6008227566127399
2017-01,"107.5974,-6.8055",0.6698888881531923
2017-03,"107.5974,-6.8055",1.1125369154489193
2017-05,"107.5974,-6.8055",0.7617411692280872
2017-06,"107.5974,-6.8055",0.6169794234935972
2017-07,"107.5974,-6.8055",0.0919378586471367
2017-08,"107.5974,-6.8055",-0.5984517433463419
2017-10,"107.5974,-6.8055",-0.1028036774148937
2017-12,"107.5974,-6.8055",0.6188728063470754
2018-04,"107.5974,-6.8055",1.234835462715654
2018-06,"107.5974,-6.8055",0.4673834425565565
2018-07,"107.5974,-6.8055",-0.3856715072240164
2018-08,"107.5974,-6.8055",-1.005321631608719
2018-09,"107.5974,-6.8055",-1.038619528463941
2018-10,"107.5974,-6.8055",-0.8325177607989885
2018-12,"107.5974,-6.8055",-0.0987521248542991
2019-05,"107.5974,-6.8055",0.1838384854154727
2019-07,"107.5974,-6.8055",-0.0096249474929845
2019-08,"107.5974,-6.8055",-0.7536663134907303
2019-09,"107.5974,-6.8055",-1.1004542718295212
2019-10,"107.5974,-6.8055",-1.0329205153208902
2020-05,"107.5974,-6.8055",-0.0321431305877983
2020-06,"107.5974,-6.8055",0.0703703903543192
2020-07,"107.5974,-6.8055",0.1709699970172168
2020-08,"107.5974,-6.8055",-0.746075933056602
2021-04,"107.5974,-6.8055",0.5178904820145969
2021-05,"107.5974,-6.8055",1.175196817396983
2021-07,"107.5974,-6.8055",0.3183128867303576
2021-10,"107.5974,-6.8055",0.6387478886465464
2022-01,"107.5974,-6.8055",0.2833639110640299
2022-03,"107.5974,-6.8055",0.9907356038685364
2022-07,"107.5974,-6.8055",0.3759320281294329
2022-08,"107.5974,-6.8055",0.1299837323959838
2022-09,"107.5974,-6.8055",-0.0499418521652658
2013-09,"107.716,-6.8054",-0.501181435175559
2013-11,"107.716,-6.8054",-0.3076644997611396
2013-12,"107.716,-6.8054",1.0098069505135725
2014-01,"107.716,-6.8054",1.9055713690103724
2014-04,"107.716,-6.8054",2.062822475733071
2014-06,"107.716,-6.8054",0.9387280245312276
2014-08,"107.716,-6.8054",-0.0104083533892968
2014-09,"107.716,-6.8054",-0.807633850949751
2015-03,"107.716,-6.8054",-0.3465641819586396
2015-05,"107.716,-6.8054",-0.1462042919803012
2015-06,"107.716,-6.8054",-0.1272850306479472
2015-08,"107.716,-6.8054",-0.817677715817911
2015-10,"107.716,-6.8054",-1.01395706752734
2016-02,"107.716,-6.8054",-0.1955742944782552
2016-05,"107.716,-6.8054",0.4029660907546043
2016-06,"107.716,-6.8054",0.8385700930084319
2016-07,"107.716,-6.8054",0.4377325816230587
2017-05,"107.716,-6.8054",0.3748774479343858
2017-07,"107.716,-6.8054",-0.080811273691804
2018-04,"107.716,-6.8054",-0.0927988231848682
2018-05,"107.716,-6.8054",-0.1047662386498157
2018-06,"107.716,-6.8054",-0.1064305524788834
2018-07,"107.716,-6.8054",-0.6433528592082938
2018-09,"107.716,-6.8054",-0.8953811871178429
2018-12,"107.716,-6.8054",-0.3089190605438519
